DAuid,WPname,distance
59152333,Central City Shopping mall,14690
59152333,Kwantlen Park,16152
59152333,King George Skytrain,13973
59152333,Surrey Central,15104
59152333,APH Matthew Park,14757
59152334,Bear Creek Park,13930
59152334,Walmart Supercenter (88ave),16567
59152334,Big plaza at 88 and scott road,17552
59152334,LA Matheson Secondary School/Moffat Park,17536
59152334,Tannery Park,25157
59152334,Brownville Pub,23989
59152334,Aria Banquet Convention Center,23262
59152334,Bridgeview Park,22646
59152334,Bolivar Park,22194
59152334,Scott Road Skytrain,23329
59152334,Surrey memorial parking,14547
59152334,David Brankin Elementary School/William Beagle Park,16533
59152334,Cedar Hills Shopping Center,16122
59152334,Holland Park,16882
59152334,Central City Shopping mall,15334
59152334,Kwantlen Park,16796
59152334,King George Skytrain,14616
59152334,Surrey Central,15748
59152334,APH Matthew Park,15401
59152335,Bear Creek Park,13599
59152335,Walmart Supercenter (88ave),16236
59152335,Big plaza at 88 and scott road,17221
59152335,LA Matheson Secondary School/Moffat Park,17205
59152335,Tannery Park,24826
59152335,Brownville Pub,23658
59152335,Aria Banquet Convention Center,22931
59152335,Bridgeview Park,22315
59152335,Bolivar Park,21863
59152335,Scott Road Skytrain,22998
59152335,Surrey memorial parking,14216
59152335,David Brankin Elementary School/William Beagle Park,16202
59152335,Cedar Hills Shopping Center,15791
59152335,Holland Park,16551
59152335,Central City Shopping mall,15003
59152335,Kwantlen Park,16465
59152335,King George Skytrain,14285
59152335,Surrey Central,15417
59152335,APH Matthew Park,15070
59152336,Bear Creek Park,13434
59152336,Walmart Supercenter (88ave),16071
59152336,Big plaza at 88 and scott road,17055
59152336,LA Matheson Secondary School/Moffat Park,17040
59152336,Tannery Park,24661
59152336,Brownville Pub,23492
59152336,Aria Banquet Convention Center,22765
59152336,Bridgeview Park,22149
59152336,Bolivar Park,21697
59152336,Scott Road Skytrain,22832
59152336,Surrey memorial parking,14050
59152336,David Brankin Elementary School/William Beagle Park,16037
59152336,Cedar Hills Shopping Center,15626
59152336,Holland Park,16386
59152336,Central City Shopping mall,14837
59152336,Kwantlen Park,16299
59152336,King George Skytrain,14120
59152336,Surrey Central,15251
59152336,APH Matthew Park,14904
59152337,Bear Creek Park,14126
59152337,Walmart Supercenter (88ave),16763
59152337,Big plaza at 88 and scott road,17748
59152337,LA Matheson Secondary School/Moffat Park,17732
59152337,Tannery Park,25353
59152337,Brownville Pub,24184
59152337,Aria Banquet Convention Center,23458
59152337,Bridgeview Park,22842
59152337,Bolivar Park,22390
59152337,Scott Road Skytrain,23524
59152337,Surrey memorial parking,14743
59152337,David Brankin Elementary School/William Beagle Park,16729
59152337,Cedar Hills Shopping Center,16318
59152337,Holland Park,17078
59152337,Central City Shopping mall,15529
59152337,Kwantlen Park,16991
59152337,King George Skytrain,14812
59152337,Surrey Central,15944
59152337,APH Matthew Park,15597
59152338,Bear Creek Park,13819
59152338,Walmart Supercenter (88ave),16456
59152338,Big plaza at 88 and scott road,17441
59152338,LA Matheson Secondary School/Moffat Park,17425
59152338,Tannery Park,25046
59152338,Brownville Pub,23877
59152338,Aria Banquet Convention Center,23151
59152338,Bridgeview Park,22535
59152338,Bolivar Park,22083
59152338,Scott Road Skytrain,23218
59152338,Surrey memorial parking,14436
59152338,David Brankin Elementary School/William Beagle Park,16422
59152338,Cedar Hills Shopping Center,16011
59152338,Holland Park,16771
59152338,Central City Shopping mall,15222
59152338,Kwantlen Park,16685
59152338,King George Skytrain,14505
59152338,Surrey Central,15637
59152338,APH Matthew Park,15290
59152339,Bear Creek Park,13887
59152339,Walmart Supercenter (88ave),16524
59152339,Big plaza at 88 and scott road,17508
59152339,LA Matheson Secondary School/Moffat Park,17493
59152339,Tannery Park,25114
59152339,Brownville Pub,23945
59152339,Aria Banquet Convention Center,23218
59152339,Bridgeview Park,22602
59152339,Bolivar Park,22150
59152339,Scott Road Skytrain,23285
59152339,Surrey memorial parking,14503
59152339,David Brankin Elementary School/William Beagle Park,16490
59152339,Cedar Hills Shopping Center,16079
59152339,Holland Park,16839
59152339,Central City Shopping mall,15290
59152339,Kwantlen Park,16752
59152339,King George Skytrain,14573
59152339,Surrey Central,15704
59152339,APH Matthew Park,15357
59152340,Bear Creek Park,14950
59152340,Walmart Supercenter (88ave),17587
59152340,Big plaza at 88 and scott road,18572
59152340,LA Matheson Secondary School/Moffat Park,18557
59152340,Tannery Park,26178
59152340,Brownville Pub,25009
59152340,Aria Banquet Convention Center,24282
59152340,Bridgeview Park,23666
59152340,Bolivar Park,23214
59152340,Scott Road Skytrain,24349
59152340,Surrey memorial parking,15567
59152340,David Brankin Elementary School/William Beagle Park,17554
59152340,Cedar Hills Shopping Center,17143
59152340,Holland Park,17902
59152340,Central City Shopping mall,16354
59152340,Kwantlen Park,17816
59152340,King George Skytrain,15636
59152340,Surrey Central,16768
59152340,APH Matthew Park,16421
59152572,Bear Creek Park,20202
59152572,Walmart Supercenter (88ave),33250
59152572,Big plaza at 88 and scott road,32091
59152572,LA Matheson Secondary School/Moffat Park,33794
59152572,Tannery Park,31429
59152572,Brownville Pub,30260
59152572,Aria Banquet Convention Center,29534
59152572,Bridgeview Park,28918
59152572,Bolivar Park,28466
59152572,Scott Road Skytrain,29601
59152572,Surrey memorial parking,20819
59152572,David Brankin Elementary School/William Beagle Park,22805
59152572,Cedar Hills Shopping Center,22394
59152572,Holland Park,23154
59152572,Central City Shopping mall,21605
59152572,Kwantlen Park,23068
59152572,King George Skytrain,20888
59152572,Surrey Central,22020
59152572,APH Matthew Park,21673
59152573,Bear Creek Park,22007
59152573,Walmart Supercenter (88ave),29693
59152573,Big plaza at 88 and scott road,28534
59152573,LA Matheson Secondary School/Moffat Park,30237
59152573,Tannery Park,33420
59152573,Brownville Pub,33627
59152573,Aria Banquet Convention Center,34615
59152573,Bridgeview Park,35413
59152573,Bolivar Park,29518
59152573,Scott Road Skytrain,34588
59152573,Surrey memorial parking,22261
59152573,David Brankin Elementary School/William Beagle Park,23981
59152573,Cedar Hills Shopping Center,31751
59152573,Holland Park,26258
59152573,Central City Shopping mall,23048
59152573,Kwantlen Park,24510
59152573,King George Skytrain,22331
59152573,Surrey Central,23462
59152573,APH Matthew Park,23942
59152574,Bear Creek Park,23043
59152574,Walmart Supercenter (88ave),30730
59152574,Big plaza at 88 and scott road,29571
59152574,LA Matheson Secondary School/Moffat Park,31274
59152574,Tannery Park,34456
59152574,Brownville Pub,34663
59152574,Aria Banquet Convention Center,35651
59152574,Bridgeview Park,36450
59152574,Bolivar Park,37901
59152574,Scott Road Skytrain,35625
59152574,Surrey memorial parking,24624
59152574,David Brankin Elementary School/William Beagle Park,25018
59152574,Cedar Hills Shopping Center,32787
59152574,Holland Park,27294
59152574,Central City Shopping mall,25281
59152574,Kwantlen Park,36014
59152574,King George Skytrain,24966
59152574,Surrey Central,25696
59152574,APH Matthew Park,24979
59152575,Bear Creek Park,23099
59152575,Walmart Supercenter (88ave),30785
59152575,Big plaza at 88 and scott road,29627
59152575,LA Matheson Secondary School/Moffat Park,31330
59152575,Tannery Park,34512
59152575,Brownville Pub,34719
59152575,Aria Banquet Convention Center,35707
59152575,Bridgeview Park,36505
59152575,Bolivar Park,37957
59152575,Scott Road Skytrain,35681
59152575,Surrey memorial parking,24680
59152575,David Brankin Elementary School/William Beagle Park,25074
59152575,Cedar Hills Shopping Center,32843
59152575,Holland Park,27350
59152575,Central City Shopping mall,25337
59152575,Kwantlen Park,36069
59152575,King George Skytrain,25015
59152575,Surrey Central,25751
59152575,APH Matthew Park,25034
59152576,Bear Creek Park,20636
59152576,Walmart Supercenter (88ave),28322
59152576,Big plaza at 88 and scott road,27163
59152576,LA Matheson Secondary School/Moffat Park,28866
59152576,Tannery Park,32049
59152576,Brownville Pub,32256
59152576,Aria Banquet Convention Center,33244
59152576,Bridgeview Park,34042
59152576,Bolivar Park,28952
59152576,Scott Road Skytrain,33217
59152576,Surrey memorial parking,21696
59152576,David Brankin Elementary School/William Beagle Park,22610
59152576,Cedar Hills Shopping Center,30380
59152576,Holland Park,24887
59152576,Central City Shopping mall,22874
59152576,Kwantlen Park,33606
59152576,King George Skytrain,21765
59152576,Surrey Central,23288
59152576,APH Matthew Park,22571
59152577,Bear Creek Park,21453
59152577,Walmart Supercenter (88ave),29139
59152577,Big plaza at 88 and scott road,27980
59152577,LA Matheson Secondary School/Moffat Park,29684
59152577,Tannery Park,32866
59152577,Brownville Pub,33073
59152577,Aria Banquet Convention Center,34061
59152577,Bridgeview Park,34859
59152577,Bolivar Park,36310
59152577,Scott Road Skytrain,34034
59152577,Surrey memorial parking,23034
59152577,David Brankin Elementary School/William Beagle Park,23428
59152577,Cedar Hills Shopping Center,31197
59152577,Holland Park,25704
59152577,Central City Shopping mall,23691
59152577,Kwantlen Park,34423
59152577,King George Skytrain,23368
59152577,Surrey Central,24105
59152577,APH Matthew Park,23388
59152578,Bear Creek Park,20392
59152578,Walmart Supercenter (88ave),28079
59152578,Big plaza at 88 and scott road,26920
59152578,LA Matheson Secondary School/Moffat Park,28623
59152578,Tannery Park,31805
59152578,Brownville Pub,32012
59152578,Aria Banquet Convention Center,33000
59152578,Bridgeview Park,33799
59152578,Bolivar Park,35250
59152578,Scott Road Skytrain,32974
59152578,Surrey memorial parking,21973
59152578,David Brankin Elementary School/William Beagle Park,22367
59152578,Cedar Hills Shopping Center,30136
59152578,Holland Park,24643
59152578,Central City Shopping mall,22630
59152578,Kwantlen Park,33363
59152578,King George Skytrain,22308
59152578,Surrey Central,23045
59152578,APH Matthew Park,22328
59152579,Bear Creek Park,21375
59152579,Walmart Supercenter (88ave),29061
59152579,Big plaza at 88 and scott road,27903
59152579,LA Matheson Secondary School/Moffat Park,29606
59152579,Tannery Park,32788
59152579,Brownville Pub,32995
59152579,Aria Banquet Convention Center,33983
59152579,Bridgeview Park,34781
59152579,Bolivar Park,36233
59152579,Scott Road Skytrain,33957
59152579,Surrey memorial parking,22956
59152579,David Brankin Elementary School/William Beagle Park,23350
59152579,Cedar Hills Shopping Center,31119
59152579,Holland Park,25626
59152579,Central City Shopping mall,23613
59152579,Kwantlen Park,34345
59152579,King George Skytrain,23291
59152579,Surrey Central,24027
59152579,APH Matthew Park,23310
59152580,Bear Creek Park,21485
59152580,Walmart Supercenter (88ave),29171
59152580,Big plaza at 88 and scott road,28013
59152580,LA Matheson Secondary School/Moffat Park,29716
59152580,Tannery Park,32898
59152580,Brownville Pub,33105
59152580,Aria Banquet Convention Center,34093
59152580,Bridgeview Park,34891
59152580,Bolivar Park,36343
59152580,Scott Road Skytrain,34067
59152580,Surrey memorial parking,23066
59152580,David Brankin Elementary School/William Beagle Park,23460
59152580,Cedar Hills Shopping Center,31229
59152580,Holland Park,25736
59152580,Central City Shopping mall,23723
59152580,Kwantlen Park,34455
59152580,King George Skytrain,23401
59152580,Surrey Central,24137
59152580,APH Matthew Park,23420
59152581,Bear Creek Park,21129
59152581,Walmart Supercenter (88ave),28815
59152581,Big plaza at 88 and scott road,27657
59152581,LA Matheson Secondary School/Moffat Park,29360
59152581,Tannery Park,32542
59152581,Brownville Pub,32749
59152581,Aria Banquet Convention Center,33737
59152581,Bridgeview Park,34536
59152581,Bolivar Park,35987
59152581,Scott Road Skytrain,33711
59152581,Surrey memorial parking,22710
59152581,David Brankin Elementary School/William Beagle Park,23104
59152581,Cedar Hills Shopping Center,30873
59152581,Holland Park,25380
59152581,Central City Shopping mall,23367
59152581,Kwantlen Park,34099
59152581,King George Skytrain,23045
59152581,Surrey Central,23782
59152581,APH Matthew Park,23064
59152582,Bear Creek Park,21527
59152582,Walmart Supercenter (88ave),29214
59152582,Big plaza at 88 and scott road,28055
59152582,LA Matheson Secondary School/Moffat Park,29758
59152582,Tannery Park,32940
59152582,Brownville Pub,33147
59152582,Aria Banquet Convention Center,34135
59152582,Bridgeview Park,34934
59152582,Bolivar Park,36385
59152582,Scott Road Skytrain,34109
59152582,Surrey memorial parking,23108
59152582,David Brankin Elementary School/William Beagle Park,23502
59152582,Cedar Hills Shopping Center,31271
59152582,Holland Park,25778
59152582,Central City Shopping mall,23765
59152582,Kwantlen Park,34497
59152582,King George Skytrain,23443
59152582,Surrey Central,24180
59152582,APH Matthew Park,23463
59152583,Bear Creek Park,21568
59152583,Walmart Supercenter (88ave),29255
59152583,Big plaza at 88 and scott road,28096
59152583,LA Matheson Secondary School/Moffat Park,29799
59152583,Tannery Park,32981
59152583,Brownville Pub,33189
59152583,Aria Banquet Convention Center,34177
59152583,Bridgeview Park,34975
59152583,Bolivar Park,36426
59152583,Scott Road Skytrain,34150
59152583,Surrey memorial parking,23150
59152583,David Brankin Elementary School/William Beagle Park,23543
59152583,Cedar Hills Shopping Center,31313
59152583,Holland Park,25819
59152583,Central City Shopping mall,23807
59152583,Kwantlen Park,34539
59152583,King George Skytrain,23484
59152583,Surrey Central,24221
59152583,APH Matthew Park,23504
59152584,Bear Creek Park,22033
59152584,Walmart Supercenter (88ave),29719
59152584,Big plaza at 88 and scott road,28561
59152584,LA Matheson Secondary School/Moffat Park,30264
59152584,Tannery Park,33446
59152584,Brownville Pub,33653
59152584,Aria Banquet Convention Center,34641
59152584,Bridgeview Park,35440
59152584,Bolivar Park,36891
59152584,Scott Road Skytrain,34615
59152584,Surrey memorial parking,23614
59152584,David Brankin Elementary School/William Beagle Park,24008
59152584,Cedar Hills Shopping Center,31777
59152584,Holland Park,26284
59152584,Central City Shopping mall,24271
59152584,Kwantlen Park,35003
59152584,King George Skytrain,23949
59152584,Surrey Central,24686
59152584,APH Matthew Park,23968
59152585,Bear Creek Park,20161
59152585,Walmart Supercenter (88ave),27847
59152585,Big plaza at 88 and scott road,26688
59152585,LA Matheson Secondary School/Moffat Park,28391
59152585,Tannery Park,31574
59152585,Brownville Pub,31781
59152585,Aria Banquet Convention Center,32769
59152585,Bridgeview Park,33567
59152585,Bolivar Park,35018
59152585,Scott Road Skytrain,32742
59152585,Surrey memorial parking,21742
59152585,David Brankin Elementary School/William Beagle Park,22135
59152585,Cedar Hills Shopping Center,29905
59152585,Holland Park,24412
59152585,Central City Shopping mall,22399
59152585,Kwantlen Park,33131
59152585,King George Skytrain,22076
